True,Diesel Generator 1,Diesel Generator 2,Diesel Generator 3,Diesel Generator 1: At Sea Mechanical Loading,Diesel Generator 1: At Sea Electrical Loading,Diesel Generator 2: At Sea Mechanical Loading,Diesel Generator 2: At Sea Electrical Loading,Diesel Generator 3: At Sea Mechanical Loading,Diesel Generator 3: At Sea Electrical Loading,Diesel Generator 1: Harbor Mechanical Loading,Diesel Generator 1: Harbor Electrical Loading,Diesel Generator 2: Harbor Mechanical Loading,Diesel Generator 2: Harbor Electrical Loading,Diesel Generator 3: Harbor Mechanical Loading,Diesel Generator 3: Harbor Electrical Loading,Diesel Generator 1: Dock Mechanical Loading,Diesel Generator 1: Dock Electrical Loading,Diesel Generator 2: Dock Mechanical Loading,Diesel Generator 2: Dock Electrical Loading,Diesel Generator 3: Dock Mechanical Loading,Diesel Generator 3: Dock Electrical Loading,At Sea Fuel Burn Rate,Harbor Fuel Burn Rate,Dock Fuel Burn Rate,Iteration Time
15,1500.0,999.9983597957969,500.0004997651161,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16424883259753018,0.017951557275800365,0.0029637594989439875,2.5990493297576904
16,1500.0000000149012,999.9983597957969,500.0004997651161,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16424883259753018,0.017951557275800365,0.0029637594989439875,2.6200220584869385
17,1500.0,999.998359810698,500.0004997651161,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16424883259768555,0.01795155727580169,0.0029637594989439875,2.6011011600494385
18,1500.0,999.9983597957969,500.00049978001726,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16424883259768552,0.017951557275579396,0.0029637594989618894,2.5651495456695557
19,1500.0,999.991787396735,500.0025023865507,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16424878496051984,0.01795152699560005,0.002963761904812857,2.611013412475586
20,1500.0000000149012,999.991787396735,500.0025023865507,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16424878496051984,0.01795152699560005,0.002963761904812857,2.647887706756592
21,1500.0,999.9917874116362,500.0025023865507,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1642487849606752,0.01795152699560137,0.002963761904812857,2.5791029930114746
22,1500.0,999.991787396735,500.00250240145186,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1642487849606752,0.01795152699537908,0.002963761904830758,2.900278329849243
23,1500.0,999.9589307284966,500.01251387339175,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1642485468965067,0.017951375630718698,0.002963773931977087,2.84938645362854
24,1500.0000000149012,999.9589307284966,500.01251387339175,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1642485468965067,0.017951375630718698,0.002963773931977087,2.7665984630584717
25,1500.0,999.9589307433978,500.01251387339175,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.164248546896662,0.01795137563072002,0.002963773931977087,2.7725563049316406
26,1500.0,999.9589307284966,500.0125138882929,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1642485468966621,0.01795137563049776,0.0029637739319949875,2.9742491245269775
27,1500.0,999.7947249877899,500.0625476403187,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16424735919726816,0.01795061945430044,0.0029638340335338053,3.062981605529785
28,1500.0000000149012,999.7947249877899,500.0625476403187,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16424735919726816,0.01795061945430044,0.0029638340335338053,2.8409717082977295
29,1500.0,999.794725002691,500.0625476403187,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1642473591974232,0.01795061945430176,0.0029638340335338053,2.7214534282684326
30,1500.0,999.7947249877899,500.0625476552199,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1642473591974237,0.017950619454079643,0.0029638340335517033,2.9876229763031006
31,1500.0,998.9753004101659,500.31222762742084,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1642414836705532,0.017946853180200503,0.0029641338089041788,3.0179662704467773
32,1500.0000000149012,998.9753004101659,500.31222762742084,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1642414836705532,0.017946853180200503,0.0029641338089041788,2.9281437397003174
33,1500.0,998.9753004250671,500.31222762742084,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1642414836707069,0.017946853180201828,0.0029641338089041788,2.863335132598877
34,1500.0,998.9753004101659,500.312227642322,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1642414836707095,0.017946853179980432,0.002964133808922062,2.916332960128784
35,1500.0,994.920886992322,501.54761356020185,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16421247552046092,0.017927987392545124,0.002965613509172937,2.7898852825164795
36,1500.0000000149012,994.920886992322,501.54761356020185,0.0,-7.924927890241245e-18,0.0,664.845085659307,0.0,335.1549143406929,0.0,4.99519650433328e-19,0.0,36.10594412140739,0.0,463.8940558785926,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16421247552046092,0.017927987392545124,0.002965613509172937,23.97103476524353
37,1500.0,994.9208870072232,501.54761356020185,0.0,-7.924927890241245e-18,0.0,664.845085659307,0.0,335.1549143406929,0.0,4.99519650433328e-19,0.0,36.10594412140739,0.0,463.8940558785926,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16421247552061252,0.017927987392546287,0.002965613509172937,2.970060348510742
38,1500.0,994.920886992322,501.547613575103,0.0,-7.924927890241245e-18,0.0,664.845085659307,0.0,335.1549143406929,0.0,4.99519650433328e-19,0.0,36.10594412140739,0.0,463.8940558785926,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16421247552061247,0.0179279873923202,0.0029656135091907505,2.9451258182525635
39,1500.0,974.5688055712632,507.74892718816056,0.0,-7.924927890241245e-18,0.0,664.845085659307,0.0,335.1549143406929,0.0,4.99519650433328e-19,0.0,36.10594412140739,0.0,463.8940558785926,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16407597495391024,0.017829686946886567,0.002972952978504957,2.8553965091705322
40,1500.0000000149012,974.5688055712632,507.74892718816056,0.0,6.458532341069499e-20,0.0,657.462743590956,0.0,342.53725640904406,0.0,1.0076194839023345e-18,0.0,24.935065985480115,0.0,475.0649340145199,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16407597495391024,0.017829686946886567,0.002972952978504957,26.213555574417114
41,1500.0,974.5688055861643,507.74892718816056,0.0,6.458532341069499e-20,0.0,657.462743590956,0.0,342.53725640904406,0.0,1.0076194839023345e-18,0.0,24.935065985480115,0.0,475.0649340145199,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16407597495404597,0.017829686946887153,0.002972952978504957,2.6080620288848877
42,1500.0,974.5688055712632,507.7489272030617,0.0,6.458532341069499e-20,0.0,657.462743590956,0.0,342.53725640904406,0.0,1.0076194839023345e-18,0.0,24.935065985480115,0.0,475.0649340145199,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.164075974954046,0.01782968694664433,0.0029729529785224177,2.6299667358398438
43,1500.0,876.5622507516074,537.6117032138646,0.0,6.458532341069499e-20,0.0,657.462743590956,0.0,342.53725640904406,0.0,1.0076194839023345e-18,0.0,24.935065985480115,0.0,475.0649340145199,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1636537134926389,0.017306853621031668,0.0030063475050763335,2.8234193325042725
44,1500.0000000149012,876.5622507516074,537.6117032138646,0.0,-5.359350761824055e-19,0.0,619.8405058948638,0.0,380.1594941051363,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1636537134926389,0.017306853621031668,0.0030063475050763335,24.019906044006348
45,1500.0,876.5622507665086,537.6117032138646,0.0,-5.359350761824055e-19,0.0,619.8405058948638,0.0,380.1594941051363,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16365371349268334,0.017306853621031668,0.0030063475050763335,3.96440052986145
46,1500.0,876.5622507516074,537.6117032287658,0.0,-5.359350761824055e-19,0.0,619.8405058948638,0.0,380.1594941051363,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16365371349268332,0.017306853620798552,0.0030063475050922336,3.5804238319396973
47,1500.0,733.2242672813633,581.2870698990238,0.0,-5.359350761824055e-19,0.0,619.8405058948638,0.0,380.1594941051363,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16395557905764818,0.016780500967251626,0.0030500132436232855,3.944455146789551
48,1500.0000000149012,733.2242672813633,581.2870698990238,0.0,5.199851121162331e-18,0.0,557.7923418955959,0.0,442.20765810440423,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16395557905764818,0.016780500967251626,0.0030500132436232855,14.846338272094727
49,1500.0,733.2242672962644,581.2870698990238,0.0,5.199851121162331e-18,0.0,557.7923418955959,0.0,442.20765810440423,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16395557905749966,0.016780500967251626,0.0030500132436232855,2.723686456680298
50,1500.0,733.2242672813633,581.2870699139249,0.0,5.199851121162331e-18,0.0,557.7923418955959,0.0,442.20765810440423,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16395557905749966,0.016780500967118854,0.0030500132436372417,3.1046993732452393
51,1500.0,791.7961172560418,563.4401282927148,0.0,5.199851121162331e-18,0.0,557.7923418955959,0.0,442.20765810440423,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16367486589692953,0.016960608726500463,0.003032854224878437,2.6988203525543213
52,1500.0000000149012,791.7961172560418,563.4401282927148,0.0,4.590363904885419e-19,0.0,584.249699698624,0.0,415.750300301376,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16367486589692953,0.016960608726500463,0.003032854224878437,13.203696727752686
53,1500.0,791.796117270943,563.4401282927148,0.0,4.590363904885419e-19,0.0,584.249699698624,0.0,415.750300301376,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16367486589687003,0.016960608726500463,0.003032854224878437,2.6289634704589844
54,1500.0,791.7961172560418,563.440128307616,0.0,4.590363904885419e-19,0.0,584.249699698624,0.0,415.750300301376,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16367486589687003,0.016960608726331493,0.003032854224893144,2.65191912651062
55,1500.0,787.2607665117984,564.8220733060418,0.0,4.590363904885419e-19,0.0,584.249699698624,0.0,415.750300301376,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16368813239125712,0.016945078770217267,0.0030342153559483227,2.611017942428589
56,1500.0000000149012,787.2607665117984,564.8220733060418,0.0,7.15986493250065e-20,0.0,582.2584712914976,0.0,417.74152870850247,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16368813239125712,0.016945078770217267,0.0030342153559483227,12.413777589797974
57,1500.0,787.2607665266995,564.8220733060418,0.0,7.15986493250065e-20,0.0,582.2584712914976,0.0,417.74152870850247,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16368813239119126,0.016945078770217267,0.0030342153559483227,2.799551486968994
58,1500.0,787.2607665117984,564.822073320943,0.0,7.15986493250065e-20,0.0,582.2584712914976,0.0,417.74152870850247,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1636881323911913,0.016945078770051317,0.00303421535596297,2.7306621074676514
59,1500.0,787.0176815463783,564.896158506014,0.0,7.15986493250065e-20,0.0,582.2584712914976,0.0,417.74152870850247,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.163688887303607,0.016944254106503475,0.0030342881678674816,2.6599183082580566
60,1500.0,787.1859275736188,564.8448820292846,0.0,7.15986493250065e-20,0.0,582.2584712914976,0.0,417.74152870850247,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1636883631461643,0.016944824794595213,0.0030342377743684396,2.5880508422851562
61,1500.0000000149012,787.1859275736188,564.8448820292846,0.0,7.15986493250065e-20,0.0,582.2584712914976,0.0,417.74152870850247,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1636883631461643,0.016944824794595213,0.0030342377743684396,2.5980887413024902
62,1500.0,787.1859275885199,564.8448820292846,0.0,7.15986493250065e-20,0.0,582.2584712914976,0.0,417.74152870850247,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16368836314609814,0.016944824794595213,0.0030342377743684396,2.700752019882202
63,1500.0,787.1859275736188,564.8448820441857,0.0,7.15986493250065e-20,0.0,582.2584712914976,0.0,417.74152870850247,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16368836314609853,0.016944824794429318,0.003034237774383085,2.6678597927093506
64,1500.0,787.1922446095028,564.8429734915916,0.0,7.15986493250065e-20,0.0,582.2584712914976,0.0,417.74152870850247,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16368834353767786,0.01694484604329873,0.0030342358985477784,2.6808338165283203
65,1500.0000000149012,787.1922446095028,564.8429734915916,0.0,7.15986493250065e-20,0.0,582.2584712914976,0.0,417.74152870850247,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16368834353767786,0.01694484604329873,0.0030342358985477784,2.7596209049224854
66,1500.0,787.192244624404,564.8429734915916,0.0,7.15986493250065e-20,0.0,582.2584712914976,0.0,417.74152870850247,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16368834353761172,0.01694484604329873,0.0030342358985477784,2.6000826358795166
67,1500.0,787.1922446095028,564.8429735064927,0.0,7.15986493250065e-20,0.0,582.2584712914976,0.0,417.74152870850247,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1636883435376121,0.016944846043132823,0.003034235898562424,2.6818270683288574
68,1500.0,787.1926400277165,564.842963216327,0.0,7.15986493250065e-20,0.0,582.2584712914976,0.0,417.74152870850247,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.163688341828732,0.016944846157699818,0.0030342358884486286,2.6578946113586426
69,1500.0000000149012,787.1926400277165,564.842963216327,0.0,7.15986493250065e-20,0.0,582.2584712914976,0.0,417.74152870850247,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.163688341828732,0.016944846157699818,0.0030342358884486286,2.628974676132202
70,1500.0,787.1926400426177,564.842963216327,0.0,7.15986493250065e-20,0.0,582.2584712914976,0.0,417.74152870850247,0.0,-1.1467701789541009e-20,0.0,2.202678612033324e-14,0.0,500.0,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16368834182866587,0.016944846157699818,0.0030342358884486286,2.6369144916534424
