True,Diesel Generator 1,Diesel Generator 2,Diesel Generator 3,Diesel Generator 1: At Sea Mechanical Loading,Diesel Generator 1: At Sea Electrical Loading,Diesel Generator 2: At Sea Mechanical Loading,Diesel Generator 2: At Sea Electrical Loading,Diesel Generator 3: At Sea Mechanical Loading,Diesel Generator 3: At Sea Electrical Loading,Diesel Generator 1: Harbor Mechanical Loading,Diesel Generator 1: Harbor Electrical Loading,Diesel Generator 2: Harbor Mechanical Loading,Diesel Generator 2: Harbor Electrical Loading,Diesel Generator 3: Harbor Mechanical Loading,Diesel Generator 3: Harbor Electrical Loading,Diesel Generator 1: Dock Mechanical Loading,Diesel Generator 1: Dock Electrical Loading,Diesel Generator 2: Dock Mechanical Loading,Diesel Generator 2: Dock Electrical Loading,Diesel Generator 3: Dock Mechanical Loading,Diesel Generator 3: Dock Electrical Loading,At Sea Fuel Burn Rate,Harbor Fuel Burn Rate,Dock Fuel Burn Rate,Iteration Time
31,1500.0,998.9937560732482,500.6401262356301,0.0,3.2284725086895026e-10,0.0,814.4250191728153,0.0,185.5749808268619,0.0,-2.9557272375544895e-22,0.0,24.877996706364705,0.0,475.1220032936353,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16852428738919903,0.017696880639093374,0.002881848120942495,2.503319263458252
32,1500.0000000149012,998.9937560732482,500.6401262356301,0.0,3.2284725086895026e-10,0.0,814.4250191728153,0.0,185.5749808268619,0.0,1.8303028214792998e-20,0.0,24.39188007615151,0.0,475.6081199238485,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16852428738919903,0.017696880639093374,0.002881848120942495,9.431951999664307
33,1500.0,998.9937560881493,500.6401262356301,0.0,3.2284725086895026e-10,0.0,814.4250191728153,0.0,185.5749808268619,0.0,1.8303028214792998e-20,0.0,24.39188007615151,0.0,475.6081199238485,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16852428738934774,0.01769688063909492,0.002881848120942495,2.4764084815979004
34,1500.0,998.9937560732482,500.64012625053124,0.0,3.2284725086895026e-10,0.0,814.4250191728153,0.0,185.5749808268619,0.0,1.8303028214792998e-20,0.0,24.39188007615151,0.0,475.6081199238485,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.1685242873893806,0.01769688063878886,0.002881848120967529,2.482375144958496
35,1500.0,995.0274361158844,503.1633178549124,0.0,3.2284725086895026e-10,0.0,814.4250191728153,0.0,185.5749808268619,0.0,1.8303028214792998e-20,0.0,24.39188007615151,0.0,475.6081199238485,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.1685147351186298,0.01763651739434358,0.0028860798630594327,2.4844257831573486
36,1500.0000000149012,995.0274361158844,503.1633178549124,0.0,2.9237274387181e-17,0.0,811.1637800839993,0.0,188.8362199160006,0.0,6.581477746536048e-21,0.0,21.994848037833272,0.0,478.00515196216674,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.1685147351186298,0.01763651739434358,0.0028860798630594327,20.78174662590027
37,1500.0,995.0274361307855,503.1633178549124,0.0,2.9237274387181e-17,0.0,811.1637800839993,0.0,188.8362199160006,0.0,6.581477746536048e-21,0.0,21.994848037833272,0.0,478.00515196216674,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16851473511877857,0.017636517394344863,0.0028860798630594327,2.455465793609619
38,1500.0,995.0274361158844,503.16331786981357,0.0,2.9237274387181e-17,0.0,811.1637800839993,0.0,188.8362199160006,0.0,6.581477746536048e-21,0.0,21.994848037833272,0.0,478.00515196216674,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.1685147351188095,0.01763651739403907,0.0028860798630843815,2.4784038066864014
39,1500.0,975.098636470217,515.8411107520508,0.0,2.9237274387181e-17,0.0,811.1637800839993,0.0,188.8362199160006,0.0,6.581477746536048e-21,0.0,21.994848037833272,0.0,478.00515196216674,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.1684754000526232,0.01730507168838377,0.002907124208672689,2.47841739654541
40,1500.0000000149012,975.098636470217,515.8411107520508,0.0,-5.8855265784471635e-18,0.0,797.7741146798031,0.0,202.2258853201968,0.0,-6.4933539953896016e-21,0.0,9.950944785558045,0.0,490.0490552144419,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.1684754000526232,0.01730507168838377,0.002907124208672689,23.683990240097046
41,1500.0,975.0986364851182,515.8411107520508,0.0,-5.8855265784471635e-18,0.0,797.7741146798031,0.0,202.2258853201968,0.0,-6.4933539953896016e-21,0.0,9.950944785558045,0.0,490.0490552144419,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16847540005275796,0.017305071688384056,0.002907124208672689,2.677905559539795
42,1500.0,975.098636470217,515.8411107669519,0.0,-5.8855265784471635e-18,0.0,797.7741146798031,0.0,202.2258853201968,0.0,-6.4933539953896016e-21,0.0,9.950944785558045,0.0,490.0490552144419,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.1684754000527963,0.01730507168796529,0.002907124208697208,2.6718714237213135
43,1500.0,846.5433786092531,597.622142651407,0.0,-5.8855265784471635e-18,0.0,797.7741146798031,0.0,202.2258853201968,0.0,-1.997482253622659e-21,0.0,9.950944771395681,0.0,490.04905522860435,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.1684035706253153,0.016456321715570408,0.003033909838398602,2.7078239917755127
44,1500.0000000149012,846.5433786092531,597.622142651407,0.0,-5.207373128597249e-17,0.0,696.1106147540347,0.0,303.88938524596534,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.1684035706253153,0.016456321715570408,0.003033909838398602,26.887213230133057
45,1500.0,846.5433786241542,597.622142651407,0.0,-5.207373128597249e-17,0.0,696.1106147540347,0.0,303.88938524596534,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.168403570625429,0.016456321715570408,0.003033909838398602,2.6031100749969482
46,1500.0,846.5433786092531,597.6221426663082,0.0,-5.207373128597249e-17,0.0,696.1106147540347,0.0,303.88938524596534,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.1684035706254788,0.016456321715576296,0.0030339098384202863,2.8893189430236816
47,1500.0,850.1099950503095,595.3532058939963,0.0,-5.207373128597249e-17,0.0,696.1106147540347,0.0,303.88938524596534,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16840574885828893,0.01645574627624473,0.00303060212668816,2.4823670387268066
48,1500.0000000149012,850.1099950503095,595.3532058939963,0.0,1.7724237658398188e-19,0.0,699.3350325670458,0.0,300.6649674329542,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16840574885828893,0.01645574627624473,0.00303060212668816,13.006416082382202
49,1500.0,850.1099950652107,595.3532058939963,0.0,1.7724237658398188e-19,0.0,699.3350325670458,0.0,300.6649674329542,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.1684057488584007,0.01645574627624473,0.00303060212668816,2.505378007888794
50,1500.0,850.1099950503095,595.3532059088975,0.0,1.7724237658398188e-19,0.0,699.3350325670458,0.0,300.6649674329542,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16840574885845128,0.01645574627624637,0.0030306021267099206,2.515270709991455
51,1500.0,864.5751542403249,586.1510436527835,0.0,1.7724237658398188e-19,0.0,699.3350325670458,0.0,300.6649674329542,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.1684121236621845,0.016460603973489772,0.0030170654180803223,2.5482256412506104
52,1500.0000000149012,864.5751542403249,586.1510436527835,0.0,-4.686731624024993e-19,0.0,712.2008277816506,0.0,287.79917221834955,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.1684121236621845,0.016460603973489772,0.0030170654180803223,18.348145008087158
53,1500.0,864.575154255226,586.1510436527835,0.0,-4.686731624024993e-19,0.0,712.2008277816506,0.0,287.79917221834955,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.16841212366229044,0.016460603973489772,0.0030170654180803223,3.632326602935791
54,1500.0,864.5751542403249,586.1510436676847,0.0,-4.686731624024993e-19,0.0,712.2008277816506,0.0,287.79917221834955,0.0,-4.068979763299003e-20,0.0,-4.1186977060240354e-20,0.0,500.0,0.0,-1.7972529782842544e-13,0.0,1.7974146827740607e-13,0.0,100.0,0.1684121236623432,0.01646060397347172,0.003017065418102401,3.318161725997925
