True,Diesel Generator 1,Diesel Generator 2,Diesel Generator 3,Diesel Generator 1: At Sea Mechanical Loading,Diesel Generator 1: At Sea Electrical Loading,Diesel Generator 2: At Sea Mechanical Loading,Diesel Generator 2: At Sea Electrical Loading,Diesel Generator 3: At Sea Mechanical Loading,Diesel Generator 3: At Sea Electrical Loading,Diesel Generator 1: Harbor Mechanical Loading,Diesel Generator 1: Harbor Electrical Loading,Diesel Generator 2: Harbor Mechanical Loading,Diesel Generator 2: Harbor Electrical Loading,Diesel Generator 3: Harbor Mechanical Loading,Diesel Generator 3: Harbor Electrical Loading,Diesel Generator 1: Dock Mechanical Loading,Diesel Generator 1: Dock Electrical Loading,Diesel Generator 2: Dock Mechanical Loading,Diesel Generator 2: Dock Electrical Loading,Diesel Generator 3: Dock Mechanical Loading,Diesel Generator 3: Dock Electrical Loading,At Sea Fuel Burn Rate,Harbor Fuel Burn Rate,Dock Fuel Burn Rate,Iteration Time
17,1999.4530734550538,1084.998240411519,1.0,0.0,1.308945424380488e-16,0.0,1000.0,0.0,-1.7434235788757842e-16,0.0,2.1616280813929745e-18,0.0,500.0,0.0,2.371692252312041e-20,0.0,4.6793607252124776e-21,0.0,100.0,0.0,-1.5789876229614285e-21,0.17232600289602246,0.017823782918124646,0.0033211510559125208,2.7586252689361572
18,1999.4530734550538,1084.998240401519,1.00000001,0.0,1.308945424380488e-16,0.0,1000.0,0.0,-1.7434235788757842e-16,0.0,2.1616280813929745e-18,0.0,500.0,0.0,2.371692252312041e-20,0.0,4.6793607252124776e-21,0.0,100.0,0.0,-1.5789876229614285e-21,0.17232600289675987,0.017823782918076875,0.0033211510559094416,2.7007803916931152
19,1997.8058593902747,1340.9929409049178,1.0,0.0,1.308945424380488e-16,0.0,1000.0,0.0,-1.7434235788757842e-16,0.0,2.1616280813929745e-18,0.0,500.0,0.0,2.371692252312041e-20,0.0,4.6793607252124776e-21,0.0,100.0,0.0,-1.5789876229614285e-21,0.16374564807432415,0.018980502505957002,0.0033858259746049526,2.6629135608673096
20,1997.8058594002746,1340.9929409049178,1.0,0.0,1.308945424380488e-16,0.0,1000.0,0.0,-1.7434235788757842e-16,0.0,2.1616280813929745e-18,0.0,500.0,0.0,2.371692252312041e-20,0.0,4.6793607252124776e-21,0.0,100.0,0.0,-1.5789876229614285e-21,0.16374564807432415,0.018980502505957002,0.0033858259746049526,2.704735040664673
21,1997.8058593902747,1340.9929409149177,1.0,0.0,1.308945424380488e-16,0.0,1000.0,0.0,-1.7434235788757842e-16,0.0,2.1616280813929745e-18,0.0,500.0,0.0,2.371692252312041e-20,0.0,4.6793607252124776e-21,0.0,100.0,0.0,-1.5789876229614285e-21,0.16374564807426448,0.018980502505998854,0.003385825974607025,2.76460862159729
22,1997.8058593902747,1340.9929409049178,1.00000001,0.0,1.308945424380488e-16,0.0,1000.0,0.0,-1.7434235788757842e-16,0.0,2.1616280813929745e-18,0.0,500.0,0.0,2.371692252312041e-20,0.0,4.6793607252124776e-21,0.0,100.0,0.0,-1.5789876229614285e-21,0.16374564807432415,0.018980502505957002,0.0033858259746049526,2.7257139682769775
23,1997.8070582578139,1348.9642321916394,1.0,0.0,1.308945424380488e-16,0.0,1000.0,0.0,-1.7434235788757842e-16,0.0,2.1616280813929745e-18,0.0,500.0,0.0,2.371692252312041e-20,0.0,4.6793607252124776e-21,0.0,100.0,0.0,-1.5789876229614285e-21,0.16370258181538455,0.01901376868279551,0.0033874686884360697,2.823453187942505
24,1997.8070582678138,1348.9642321916394,1.0,0.0,1.308945424380488e-16,0.0,1000.0,0.0,-1.7434235788757842e-16,0.0,2.1616280813929745e-18,0.0,500.0,0.0,2.371692252312041e-20,0.0,4.6793607252124776e-21,0.0,100.0,0.0,-1.5789876229614285e-21,0.16370258181538455,0.01901376868279551,0.0033874686884360697,2.6958236694335938
25,1997.8070582578139,1348.9642322016393,1.0,0.0,1.308945424380488e-16,0.0,1000.0,0.0,-1.7434235788757842e-16,0.0,2.1616280813929745e-18,0.0,500.0,0.0,2.371692252312041e-20,0.0,4.6793607252124776e-21,0.0,100.0,0.0,-1.5789876229614285e-21,0.1637025818153361,0.019013768682837127,0.003387468688438119,2.6718268394470215
26,1997.8070582578139,1348.9642321916394,1.00000001,0.0,1.308945424380488e-16,0.0,1000.0,0.0,-1.7434235788757842e-16,0.0,2.1616280813929745e-18,0.0,500.0,0.0,2.371692252312041e-20,0.0,4.6793607252124776e-21,0.0,100.0,0.0,-1.5789876229614285e-21,0.16370258181538455,0.01901376868279551,0.0033874686884360697,2.6798360347747803
