True,Diesel Generator 1,Diesel Generator 2,Diesel Generator 3,Diesel Generator 1: At Sea Mechanical Loading,Diesel Generator 1: At Sea Electrical Loading,Diesel Generator 2: At Sea Mechanical Loading,Diesel Generator 2: At Sea Electrical Loading,Diesel Generator 3: At Sea Mechanical Loading,Diesel Generator 3: At Sea Electrical Loading,Diesel Generator 1: Harbor Mechanical Loading,Diesel Generator 1: Harbor Electrical Loading,Diesel Generator 2: Harbor Mechanical Loading,Diesel Generator 2: Harbor Electrical Loading,Diesel Generator 3: Harbor Mechanical Loading,Diesel Generator 3: Harbor Electrical Loading,Diesel Generator 1: Dock Mechanical Loading,Diesel Generator 1: Dock Electrical Loading,Diesel Generator 2: Dock Mechanical Loading,Diesel Generator 2: Dock Electrical Loading,Diesel Generator 3: Dock Mechanical Loading,Diesel Generator 3: Dock Electrical Loading,At Sea Fuel Burn Rate,Harbor Fuel Burn Rate,Dock Fuel Burn Rate,Iteration Time
35,1500.0,998.9753004101659,500.312227642322,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1642414836707095,0.18218833685068994,0.185152470659612,2.7357852458953857
36,1500.0,994.920886992322,501.54761356020185,0.0,-5.9278620265293036e-21,0.0,666.6669965566266,0.0,333.3330034433734,0.0,-7.476680641646045e-15,0.0,38.78523089263489,0.0,461.21476910736516,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16421247552046092,0.18214046291300603,0.18510607642217897,2.7876086235046387
37,1500.0000000149012,994.920886992322,501.54761356020185,0.0,-7.924927890241245e-18,0.0,664.845085659307,0.0,335.1549143406929,0.0,4.99519650433328e-19,0.0,36.10594412140739,0.0,463.8940558785926,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16421247552046092,0.18214046291300603,0.18510607642217897,22.212177991867065
38,1500.0,994.9208870072232,501.54761356020185,0.0,-7.924927890241245e-18,0.0,664.845085659307,0.0,335.1549143406929,0.0,4.99519650433328e-19,0.0,36.10594412140739,0.0,463.8940558785926,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16421247552061252,0.1821404629131588,0.18510607642233173,2.6120495796203613
39,1500.0,994.920886992322,501.547613575103,0.0,-7.924927890241245e-18,0.0,664.845085659307,0.0,335.1549143406929,0.0,4.99519650433328e-19,0.0,36.10594412140739,0.0,463.8940558785926,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16421247552061247,0.18214046291293268,0.18510607642212343,2.83050537109375
40,1500.0,974.5688055712632,507.74892718816056,0.0,-7.924927890241245e-18,0.0,664.845085659307,0.0,335.1549143406929,0.0,4.99519650433328e-19,0.0,36.10594412140739,0.0,463.8940558785926,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16407597495391024,0.18190566190079682,0.18487861487930177,3.1217293739318848
41,1500.0000000149012,974.5688055712632,507.74892718816056,0.0,6.458532341069499e-20,0.0,657.462743590956,0.0,342.53725640904406,0.0,1.0076194839023345e-18,0.0,24.935065985480115,0.0,475.0649340145199,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16407597495391024,0.18190566190079682,0.18487861487930177,27.55608034133911
42,1500.0,974.5688055861643,507.74892718816056,0.0,6.458532341069499e-20,0.0,657.462743590956,0.0,342.53725640904406,0.0,1.0076194839023345e-18,0.0,24.935065985480115,0.0,475.0649340145199,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.16407597495404597,0.18190566190093313,0.18487861487943807,2.671926975250244
43,1500.0,974.5688055712632,507.7489272030617,0.0,6.458532341069499e-20,0.0,657.462743590956,0.0,342.53725640904406,0.0,1.0076194839023345e-18,0.0,24.935065985480115,0.0,475.0649340145199,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.164075974954046,0.18190566190069032,0.18487861487921275,3.2075116634368896
44,1500.0,876.5622507516074,537.6117032138646,0.0,6.458532341069499e-20,0.0,657.462743590956,0.0,342.53725640904406,0.0,1.0076194839023345e-18,0.0,24.935065985480115,0.0,475.0649340145199,0.0,-8.73591514823914e-14,0.0,-1.032704744049535e-13,0.0,100.00000000000018,0.1636537134926389,0.1809605671136706,0.18396691461874692,2.9212934970855713
