True,Diesel Generator 1,Diesel Generator 2,Diesel Generator 3,Diesel Generator 1: At Sea Mechanical Loading,Diesel Generator 1: At Sea Electrical Loading,Diesel Generator 2: At Sea Mechanical Loading,Diesel Generator 2: At Sea Electrical Loading,Diesel Generator 3: At Sea Mechanical Loading,Diesel Generator 3: At Sea Electrical Loading,Diesel Generator 1: Harbor Mechanical Loading,Diesel Generator 1: Harbor Electrical Loading,Diesel Generator 2: Harbor Mechanical Loading,Diesel Generator 2: Harbor Electrical Loading,Diesel Generator 3: Harbor Mechanical Loading,Diesel Generator 3: Harbor Electrical Loading,Diesel Generator 1: Dock Mechanical Loading,Diesel Generator 1: Dock Electrical Loading,Diesel Generator 2: Dock Mechanical Loading,Diesel Generator 2: Dock Electrical Loading,Diesel Generator 3: Dock Mechanical Loading,Diesel Generator 3: Dock Electrical Loading,At Sea Fuel Burn Rate,Harbor Fuel Burn Rate,Dock Fuel Burn Rate,Iteration Time
53,450.50457113915365,450.50457114915366,450.50457113915365,0.0,333.33333333302016,0.0,333.3333333337275,0.0,333.333333333252,0.0,166.66666666666688,0.0,166.66666666666703,0.0,166.66666666666603,0.0,33.33333333333331,0.0,33.333333333333336,0.0,33.33333333333334,0.16369067017949512,0.019024369355985515,0.003387990226494138,2.7885494232177734
54,450.50457113915365,450.50457113915365,450.50457114915366,0.0,333.33333333302016,0.0,333.3333333337275,0.0,333.333333333252,0.0,166.66666666666688,0.0,166.66666666666703,0.0,166.66666666666603,0.0,33.33333333333331,0.0,33.333333333333336,0.0,33.33333333333334,0.1636906701794951,0.019024369355985508,0.003387990226494138,2.8813118934631348
55,450.8588582149517,450.8588582149517,450.8649485638666,0.0,333.33333333302016,0.0,333.3333333337275,0.0,333.333333333252,0.0,166.66666666666688,0.0,166.66666666666703,0.0,166.66666666666603,0.0,33.33333333333331,0.0,33.333333333333336,0.0,33.33333333333334,0.16368593994433794,0.01902880840516636,0.003388208346438986,3.0059828758239746
56,450.8588582249517,450.8588582149517,450.8649485638666,0.0,333.33333333302016,0.0,333.3333333337275,0.0,333.333333333252,0.0,166.66666666666688,0.0,166.66666666666703,0.0,166.66666666666603,0.0,33.33333333333331,0.0,33.333333333333336,0.0,33.33333333333334,0.16368593994429437,0.019028808405207872,0.0033882083464410254,2.904250383377075
57,450.8588582149517,450.8588582249517,450.8649485638666,0.0,333.33333333302016,0.0,333.3333333337275,0.0,333.333333333252,0.0,166.66666666666688,0.0,166.66666666666703,0.0,166.66666666666603,0.0,33.33333333333331,0.0,33.333333333333336,0.0,33.33333333333334,0.16368593994429437,0.019028808405207872,0.0033882083464410254,2.9591052532196045
58,450.8588582149517,450.8588582149517,450.8649485738666,0.0,333.33333333302016,0.0,333.3333333337275,0.0,333.333333333252,0.0,166.66666666666688,0.0,166.66666666666703,0.0,166.66666666666603,0.0,33.33333333333331,0.0,33.333333333333336,0.0,33.33333333333334,0.16368593994429442,0.019028808405207872,0.003388208346441025,3.1815097332000732
59,450.8661514175404,450.8661514175404,450.8578997729664,0.0,333.33333333302016,0.0,333.3333333337275,0.0,333.333333333252,0.0,166.66666666666688,0.0,166.66666666666703,0.0,166.66666666666603,0.0,33.33333333333331,0.0,33.333333333333336,0.0,33.33333333333334,0.16368590714480852,0.01902883969482896,0.0033882098833289565,2.8943042755126953
60,450.8661514275404,450.8661514175404,450.8578997729664,0.0,333.33333333302016,0.0,333.3333333337275,0.0,333.333333333252,0.0,166.66666666666688,0.0,166.66666666666703,0.0,166.66666666666603,0.0,33.33333333333331,0.0,33.333333333333336,0.0,33.33333333333334,0.163685907144765,0.01902883969487047,0.003388209883330995,2.8344264030456543
61,450.8661514175404,450.8661514275404,450.8578997729664,0.0,333.33333333302016,0.0,333.3333333337275,0.0,333.333333333252,0.0,166.66666666666688,0.0,166.66666666666703,0.0,166.66666666666603,0.0,33.33333333333331,0.0,33.333333333333336,0.0,33.33333333333334,0.163685907144765,0.01902883969487047,0.003388209883330995,2.722721815109253
62,450.8661514175404,450.8661514175404,450.8578997829664,0.0,333.33333333302016,0.0,333.3333333337275,0.0,333.333333333252,0.0,166.66666666666688,0.0,166.66666666666703,0.0,166.66666666666603,0.0,33.33333333333331,0.0,33.333333333333336,0.0,33.33333333333334,0.16368590714476494,0.019028839694870476,0.003388209883330995,2.6838390827178955
63,450.8602806093436,450.8602806093436,450.86357383712283,0.0,333.33333333302016,0.0,333.3333333337275,0.0,333.333333333252,0.0,166.66666666666688,0.0,166.66666666666703,0.0,166.66666666666603,0.0,33.33333333333331,0.0,33.333333333333336,0.0,33.33333333333334,0.16368593354245597,0.01902881450770082,0.003388208646189314,2.652953624725342
64,450.8602806193436,450.8602806093436,450.86357383712283,0.0,333.33333333302016,0.0,333.3333333337275,0.0,333.333333333252,0.0,166.66666666666688,0.0,166.66666666666703,0.0,166.66666666666603,0.0,33.33333333333331,0.0,33.333333333333336,0.0,33.33333333333334,0.16368593354241245,0.01902881450774233,0.003388208646191353,2.750654935836792
